CODUSU;NRO_HOGAR;REALIZADA;ANO4ZADA;TRIMESTRE;REGIONRE;MAS_500;AGLOMERADO;PONDERADO;IV1ERA;IV1_ESP;IV2ESP;IV3;IV3_ESP;IV4ESP;IV5;IV6;IV7;IV7_ESP;IV8ESP;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1_3;II2;II3;II3_1;II4_1;II4_2;II4_3;II53;II5_1;II61;II6_1;II71;II7_ESP;II8ESP;II8_ESP;II9ESP;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITFAYEQ10;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCFFR;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;IDIMPH
365358;1;1;2014;1;43;S;2;626;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;6000;04;04;04;04;;04;2000.0;03;04;03;03;;03;3;0;98;0;0;0;10000
363759;1;1;2014;1;43;S;2;626;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;15300;09;09;09;09;;09;5100.0;08;08;08;08;;08;2;0;1;0;0;0;10010
364389;1;1;2014;1;43;S;2;634;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;4;ELECTRICIDAD;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;11400;07;08;08;07;;07;5700.0;09;09;09;09;;08;1;0;98;0;0;0;00110
362263;1;1;2014;1;43;S;2;615;2;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;14000;08;09;09;08;;08;14000.0;10;10;10;10;;10;1;0;98;0;0;0;00100
362493;1;1;2014;1;43;S;2;823;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;2;1;9700;06;07;07;06;;06;3233.3332519531;06;06;06;06;;06;1;0;96;0;0;0;00000
365406;1;1;2014;1;43;S;2;593;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;4000;02;02;02;02;;02;2000.0;03;04;03;03;;03;1;2;98;0;0;0;00000
366028;1;1;2014;1;43;S;2;643;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;13000;08;08;08;08;;08;6500.0;09;09;09;09;;09;1;0;98;0;0;0;10000
363243;1;1;2014;1;43;S;2;642;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;12000;08;08;08;07;;07;4000.0;07;07;07;07;;07;1;2;98;0;0;0;00000
366079;1;1;2014;1;43;S;2;721;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;10300;07;07;07;07;;07;3433.3332519531;06;07;06;06;;06;2;0;98;0;0;0;10000
361854;2;1;2014;1;43;S;2;565;2;;2;1;;2;1;1;1;;1;1;1;1;1;1;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;12000;08;08;08;07;;07;6000.0;09;09;09;09;;09;1;2;98;0;0;0;11000
386799;1;1;2014;1;43;S;2;596;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;5900;04;04;04;04;;04;5900.0;09;09;09;09;;09;1;0;98;0;0;0;00000
388206;1;1;2014;1;43;S;2;580;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;9000;06;06;06;06;;06;2250.0;04;04;04;04;;04;2;0;1;3;4;0;00000
392386;1;1;2014;1;43;S;2;519;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;4;1;3;30000;10;10;10;10;;10;7500.0;09;10;10;09;;09;2;0;1;0;0;0;00000
400821;1;1;2014;1;43;S;2;521;1;;3;1;;4;1;1;1;;1;1;1;3;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;11500;07;08;08;07;;07;3833.3332519531;07;07;07;07;;06;2;0;1;0;0;0;00000
390636;1;1;2014;1;43;S;2;485;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;2;2;15200;09;09;09;09;;09;3800.0;07;07;07;07;;06;1;2;98;0;0;0;10000
392236;1;1;2014;1;43;S;2;561;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;0;1;8475;06;06;06;06;;05;8475.0;10;10;10;10;;10;1;0;98;0;0;0;10000
387684;1;1;2014;1;43;S;2;668;1;;3;1;;4;1;1;1;;1;1;1;2;2;1;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;10024;07;07;07;07;;07;5012.0;08;08;08;08;;08;2;0;1;0;0;0;00000
390625;1;1;2014;1;43;S;2;512;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;1;3;18500;09;10;10;09;;09;4625.0;08;08;08;08;;07;2;0;1;0;0;0;10100
366124;1;1;2014;1;43;S;2;376;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;5000;03;03;03;03;;03;5000.0;08;08;08;08;;08;1;0;96;0;0;0;00000
365346;1;1;2014;1;43;S;2;380;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;5500;04;04;04;03;;04;2750.0;05;06;05;05;;05;2;0;1;0;0;0;00000
367461;1;1;2014;1;43;S;2;299;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;2;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;8200;06;06;06;06;;05;4100.0;07;08;07;07;;07;96;0;98;0;0;0;10010
367461;51;1;2014;1;43;S;2;299;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2200;01;01;01;01;;01;2200.0;04;04;04;04;;04;1;0;98;0;0;0;10010
363102;2;1;2014;1;43;S;2;428;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;9000;06;06;06;06;;06;3000.0;06;06;05;05;;05;1;0;2;3;0;0;00000
363708;1;1;2014;1;43;S;2;448;1;;5;1;;1;1;1;1;;1;1;1;1;2;1;2;5;1;1;1;1;1;1;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;13000;08;08;08;08;;08;6500.0;09;09;09;09;;09;1;2;98;0;0;0;10000
366157;1;1;2014;1;43;S;2;315;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;8500;06;06;06;06;;05;4250.0;07;08;07;07;;07;1;2;98;0;0;0;00000
362364;1;1;2014;1;43;S;2;1001;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;1;1;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;24700;10;10;10;10;;10;8233.3330078125;10;10;10;10;;10;1;2;98;0;0;0;00100
361996;1;1;2014;1;43;S;2;758;2;;1;1;;1;1;1;1;;1;1;1;1;2;1;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;0;1;4500;03;03;03;03;;03;4500.0;08;08;07;07;;07;1;0;98;0;0;0;00000
362781;1;1;2014;1;43;S;2;731;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;1;1;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;20000;10;10;10;10;;09;20000.0;10;10;10;10;;10;1;0;98;0;0;0;11000
362235;1;1;2014;1;43;S;2;755;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;1;1;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;3;0;3;7500;05;05;05;05;;05;2500.0;05;05;04;05;;04;1;2;3;0;0;0;00000
365766;1;1;2014;1;43;S;2;762;1;;6;1;;4;1;1;1;;1;1;1;1;2;2;2;6;2;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;8500;06;06;06;06;;06;4250.0;07;08;07;07;;07;2;0;98;0;0;0;10100
364660;1;1;2014;1;43;S;2;670;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;19000;09;10;10;09;;09;9500.0;10;10;10;10;;10;1;2;98;0;0;0;11000
390629;1;1;2014;1;43;S;2;572;1;;4;1;;4;1;1;1;;1;1;1;2;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;8500;06;06;06;06;;06;2125.0;04;04;04;04;;04;1;0;2;3;4;0;10000
393183;1;1;2014;1;43;S;2;596;1;;5;2;;4;1;1;1;;1;1;1;2;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;3;0;3;15500;09;09;09;09;;09;5166.6665039063;08;09;08;08;;08;1;0;2;0;0;0;00000
387158;1;1;2014;1;43;S;2;602;1;;4;1;;4;1;1;1;;1;1;1;2;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;30100;10;10;10;10;;10;7525.0;09;10;10;09;;09;1;2;96;0;0;0;10000
390318;1;1;2014;1;43;S;2;592;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;10000;07;07;07;06;;07;2000.0;03;04;03;03;;03;1;0;2;3;4;0;00000
388825;1;1;2014;1;43;S;2;613;1;;1;1;;3;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;2;2;1;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;13000;08;08;08;08;;08;4333.3334960938;07;08;07;07;;07;1;0;2;0;0;0;10000
391744;1;1;2014;1;43;S;2;629;1;;2;1;;4;1;1;1;;1;1;1;3;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;10000;07;07;07;06;;07;10000.0;10;10;10;10;;10;1;0;97;0;0;0;00000
390151;1;1;2014;1;43;S;2;588;1;;5;1;;4;1;1;1;;1;1;1;3;2;2;2;5;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;5;1;4;25000;10;10;10;10;;10;5000.0;08;08;08;08;;08;96;0;2;0;0;0;00000
406518;1;1;2014;1;43;S;2;559;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;7500;05;05;05;05;;05;2500.0;05;05;04;05;;04;1;2;98;0;0;0;10000
397709;1;1;2014;1;43;S;2;601;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;18700;09;10;10;09;;09;6233.3334960938;09;09;09;09;;09;2;0;1;0;0;0;00000
400115;1;1;2014;1;43;S;2;631;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;5000;03;03;03;03;;03;2500.0;05;05;04;05;;04;1;2;98;0;0;0;10000
405663;1;1;2014;1;43;S;2;574;2;;1;1;;5;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;2000;01;01;01;01;;01;2000.0;03;04;03;03;;03;1;0;98;0;0;0;00010
398843;1;1;2014;1;43;S;2;580;2;;2;1;;5;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;16500;09;09;09;09;;09;5500.0;08;09;08;08;;08;1;0;98;0;0;0;10100
394644;1;1;2014;1;43;S;2;604;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;9000;06;06;06;06;;06;9000.0;10;10;10;10;;10;1;0;98;0;0;0;10000
362898;1;1;2014;1;43;S;2;309;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;1000;01;01;01;01;;01;1000.0;01;02;01;01;;01;96;0;98;0;0;0;00010
362898;51;1;2014;1;43;S;2;309;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2600;01;01;01;01;;01;2600.0;05;05;05;05;;05;1;0;98;0;0;0;00000
366380;2;1;2014;1;43;S;2;379;1;;1;2;;1;1;1;1;;1;1;1;1;2;1;2;2;1;2;0;1;1;1;2;0;2;0;4;;1;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;3000;02;02;02;01;;02;3000.0;06;06;05;05;;05;1;0;98;0;0;0;00000
362055;1;1;2014;1;43;S;2;364;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;6200;04;04;04;04;;04;6200.0;09;09;09;09;;09;1;0;98;0;0;0;00000
364861;1;1;2014;1;43;S;2;562;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;19800;10;10;10;09;;09;9900.0;10;10;10;10;;10;1;2;98;0;0;0;00000
365673;1;1;2014;1;43;S;2;374;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;8500;06;06;06;06;;06;8500.0;10;10;10;10;;10;1;0;98;0;0;0;00000
367348;1;1;2014;1;43;S;2;562;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;17300;09;09;09;09;;09;8650.0;10;10;10;10;;10;1;2;98;0;0;0;00000
363577;1;1;2014;1;43;S;2;423;1;;2;1;;1;1;1;1;;1;1;1;1;2;1;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;9000;06;06;06;06;;06;9000.0;10;10;10;10;;10;96;0;98;0;0;0;00000
364835;2;1;2014;1;43;S;2;423;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;9200;06;07;06;06;;06;9200.0;10;10;10;10;;10;1;0;98;0;0;0;00010
366334;1;1;2014;1;43;S;2;516;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;8600;06;06;06;06;;06;2866.6667480469;05;06;05;05;;05;1;2;98;0;0;0;00000
362423;1;1;2014;1;43;S;2;437;1;;7;1;;4;1;1;1;;1;1;1;1;2;2;2;7;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;4;0;4;25200;10;10;10;10;;10;6300.0;09;09;09;09;;09;1;2;98;0;0;0;00010
365043;1;1;2014;1;43;S;2;510;1;;3;1;;4;1;1;1;;1;1;1;1;2;1;2;3;2;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;10500;07;07;07;07;;07;2625.0;05;05;05;05;;05;2;0;1;0;0;0;00000
367663;1;1;2014;1;43;S;2;245;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;4;2;0;1;2;2;2;0;2;0;3;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;25500;10;10;10;10;;10;6375.0;09;09;09;09;;09;2;0;98;0;0;0;00000
363638;1;1;2014;1;43;S;2;354;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;8;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;4;0;4;12400;08;08;08;08;;08;3100.0;06;06;06;06;;06;2;0;1;0;0;0;11100
363370;1;1;2014;1;43;S;2;369;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;10900;07;07;07;07;;07;10900.0;10;10;10;10;;10;1;0;98;0;0;0;00010
363767;1;1;2014;1;43;S;2;367;1;;6;1;;2;1;1;1;;1;1;1;1;2;2;2;6;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;21300;10;10;10;10;;10;7100.0;09;10;09;09;;09;2;0;1;3;0;0;00000
364153;1;1;2014;1;43;S;2;409;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;12000;08;08;08;07;;07;12000.0;10;10;10;10;;10;1;0;98;0;0;0;00000
362213;1;1;2014;1;43;S;2;309;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3600;02;02;02;02;;02;3600.0;07;07;06;06;;06;1;0;98;0;0;0;00000
365400;1;1;2014;1;43;S;2;559;1;;4;1;;4;1;1;1;;1;1;1;1;2;1;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;10300;07;07;07;07;;07;2575.0;05;05;05;05;;05;1;0;98;0;0;0;10000
365516;1;1;2014;1;43;S;2;293;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;4;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;31800;10;10;10;10;;10;6360.0;09;09;09;09;;09;1;2;98;0;0;0;10110
362892;1;1;2014;1;43;S;2;371;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2000;01;01;01;01;;01;2000.0;03;04;03;03;;03;96;0;97;0;0;0;00000
362511;2;1;2014;1;43;S;2;375;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;3000;02;02;02;01;;02;3000.0;06;06;05;05;;05;1;0;98;0;0;0;00010
363906;1;1;2014;1;43;S;2;365;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;12700;08;08;08;08;;08;6350.0;09;09;09;09;;09;1;2;98;0;0;0;00000
395300;1;1;2014;1;43;S;2;662;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;4800;03;03;03;03;;03;2400.0;04;05;04;04;;04;1;2;98;0;0;0;00000
394687;1;1;2014;1;43;S;2;691;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;35200;10;10;10;10;;10;17600.0;10;10;10;10;;10;1;2;98;0;0;0;11000
403084;1;1;2014;1;43;S;2;689;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;14900;09;09;09;08;;09;4966.6665039063;08;08;08;08;;08;3;0;98;0;0;0;11000
362691;1;1;2014;1;43;S;2;479;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;13400;08;08;08;08;;08;3350.0;06;07;06;06;;06;2;0;1;0;0;0;10100
365714;1;1;2014;1;43;S;2;361;1;;5;1;;3;1;1;1;;1;1;1;1;2;2;2;5;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;13500;08;08;08;08;;08;6750.0;09;09;09;09;;09;1;2;98;0;0;0;00010
366305;1;1;2014;1;43;S;2;340;1;;6;1;;3;1;1;1;;1;1;1;1;2;2;2;6;1;1;1;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;13000;08;08;08;08;;08;6500.0;09;09;09;09;;09;96;0;98;0;0;0;10010
364069;1;1;2014;1;43;S;2;320;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;10000;07;07;07;06;;06;5000.0;08;08;08;08;;08;2;0;1;0;0;0;00000
363040;1;1;2014;1;43;S;2;576;1;;1;1;;5;1;1;1;;1;1;1;3;2;2;2;1;1;2;0;1;1;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;0;2;11800;07;08;08;07;;07;5900.0;09;09;09;09;;09;1;0;2;0;0;0;10010
367042;1;1;2014;1;43;S;2;434;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;4;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;7;1;6;9500;06;07;07;06;;06;1357.1428222656;02;02;02;02;;02;2;0;4;0;0;0;00000
